project_id,project_name,sector,ministry,implementing_agency,start_date,planned_end_date,update_date,original_cost,revised_cost,expenditure_to_date,physical_progress_pct,milestones_planned,milestones_completed,delay_cause,status
P0009,Urban Development Infrastructure Project 9,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2025-03-01,2026-09-01,2025-07-01,1391.4,1508.72,639.12,15.94,28,3,Weather,Watch
P0009,Urban Development Infrastructure Project 9,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2025-03-01,2026-09-01,2025-08-01,1391.4,1532.19,632.37,19.19,28,8,Weather,Delayed
P0009,Urban Development Infrastructure Project 9,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2025-03-01,2026-09-01,2025-09-01,1391.4,1555.65,682.07,19.44,28,5,Funding issue,Delayed
P0009,Urban Development Infrastructure Project 9,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2025-03-01,2026-09-01,2025-10-01,1391.4,1579.12,828.37,28.13,28,9,Material shortage,Delayed
P0009,Urban Development Infrastructure Project 9,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2025-03-01,2026-09-01,2025-11-01,1391.4,1602.58,626.95,26.05,28,7,Material shortage,Delayed
P0009,Urban Development Infrastructure Project 9,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2025-03-01,2026-09-01,2025-12-01,1391.4,1626.05,791.7,38.33,28,12,Material shortage,Delayed
P0009,Urban Development Infrastructure Project 9,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2025-03-01,2026-09-01,2026-01-01,1391.4,1649.51,959.6,40.69,28,11,Funding issue,Watch
P0009,Urban Development Infrastructure Project 9,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2025-03-01,2026-09-01,2026-02-01,1391.4,1672.98,1265.19,46.94,28,13,Administrative approval,Watch
P0009,Urban Development Infrastructure Project 9,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2025-03-01,2026-09-01,2026-03-01,1391.4,1696.44,1317.09,63.91,28,18,Land acquisition,Delayed
P0009,Urban Development Infrastructure Project 9,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2025-03-01,2026-09-01,2026-04-01,1391.4,1719.91,1302.94,55.38,28,13,Land acquisition,Watch
P0009,Urban Development Infrastructure Project 9,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2025-03-01,2026-09-01,2026-05-01,1391.4,1743.37,1708.51,74.22,28,22,Funding issue,Delayed
P0009,Urban Development Infrastructure Project 9,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2025-03-01,2026-09-01,2026-06-01,1391.4,1766.84,1708.06,75.93,28,21,Material shortage,Delayed
P0009,Urban Development Infrastructure Project 9,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2025-03-01,2026-09-01,2026-07-01,1391.4,1790.3,1661.7,71.08,28,20,Funding issue,Watch
P0009,Urban Development Infrastructure Project 9,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2025-03-01,2026-09-01,2026-08-01,1391.4,1813.77,1777.49,92.18,28,23,Land acquisition,Delayed
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2025-06-01,1136.77,1150.0,286.44,3.0,17,0,Funding issue,Watch
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2025-07-01,1136.77,1163.23,260.15,3.0,17,0,Administrative approval,Delayed
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2025-08-01,1136.77,1176.45,285.84,3.0,17,1,Material shortage,Delayed
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2025-09-01,1136.77,1189.68,336.77,3.0,17,0,Administrative approval,Watch
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2025-10-01,1136.77,1202.91,400.1,8.2,17,1,Land acquisition,Delayed
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2025-11-01,1136.77,1216.14,307.23,12.14,17,1,Administrative approval,Delayed
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2025-12-01,1136.77,1229.37,349.92,7.43,17,0,Land acquisition,Delayed
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2026-01-01,1136.77,1242.6,205.91,3.0,17,0,Material shortage,Delayed
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2026-02-01,1136.77,1255.83,441.28,5.36,17,2,Weather,Delayed
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2026-03-01,1136.77,1269.05,319.16,11.05,17,2,Material shortage,Delayed
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2026-04-01,1136.77,1282.28,497.57,27.09,17,4,Material shortage,Delayed
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2026-05-01,1136.77,1295.51,447.95,12.08,17,0,Material shortage,Delayed
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2026-06-01,1136.77,1308.74,479.77,25.97,17,3,Land acquisition,Delayed
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2026-07-01,1136.77,1321.97,572.98,27.45,17,5,Weather,Delayed
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2026-08-01,1136.77,1335.2,850.32,36.32,17,7,Land acquisition,Delayed
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2026-09-01,1136.77,1348.43,709.44,32.36,17,5,Material shortage,Delayed
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2026-10-01,1136.77,1361.65,646.62,32.33,17,5,Material shortage,Delayed
P0010,Urban Development Infrastructure Project 10,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2025-06-01,2028-04-01,2026-11-01,1136.77,1374.88,739.06,29.93,17,4,Material shortage,Delayed
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2024-04-01,1588.06,1603.97,170.61,3.0,19,1,None,On Track
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2024-05-01,1588.06,1619.87,170.2,3.0,19,0,Land acquisition,Watch
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2024-06-01,1588.06,1635.78,251.0,6.51,19,3,Material shortage,Watch
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2024-07-01,1588.06,1651.68,425.63,13.39,19,2,None,On Track
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2024-08-01,1588.06,1667.59,374.31,14.56,19,2,Land acquisition,Watch
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2024-09-01,1588.06,1683.49,429.67,14.42,19,2,Administrative approval,Delayed
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2024-10-01,1588.06,1699.4,489.72,21.12,19,4,Funding issue,Watch
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2024-11-01,1588.06,1715.3,499.88,23.63,19,7,None,On Track
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2024-12-01,1588.06,1731.21,544.13,25.36,19,4,None,On Track
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2025-01-01,1588.06,1747.12,693.22,29.72,19,5,None,On Track
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2025-02-01,1588.06,1763.02,801.69,32.48,19,7,Material shortage,Watch
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2025-03-01,1588.06,1778.93,943.95,44.92,19,9,Weather,Watch
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2025-04-01,1588.06,1794.83,1027.12,43.5,19,9,Administrative approval,Watch
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2025-05-01,1588.06,1810.74,1031.74,44.74,19,8,Weather,Delayed
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2025-06-01,1588.06,1826.64,1277.09,55.04,19,10,Material shortage,Delayed
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2025-07-01,1588.06,1842.55,1280.07,54.48,19,9,None,On Track
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2025-08-01,1588.06,1858.46,1417.05,63.94,19,14,None,On Track
P0011,Urban Development Infrastructure Project 11,Urban Development,Ministry of Housing and Urban Affairs,Agency Beta,2024-04-01,2026-06-01,2025-09-01,1588.06,1874.36,1444.48,67.85,19,13,None,On Track
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2024-10-01,473.94,476.46,72.45,3.24,22,1,None,On Track
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2024-11-01,473.94,478.99,71.58,4.55,22,0,Land acquisition,Watch
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2024-12-01,473.94,481.52,66.68,3.65,22,1,Funding issue,Watch
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2025-01-01,473.94,484.05,55.37,6.23,22,1,Administrative approval,Delayed
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2025-02-01,473.94,486.57,148.66,16.23,22,3,Weather,Watch
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2025-03-01,473.94,489.1,126.55,13.19,22,2,Weather,Watch
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2025-04-01,473.94,491.63,136.2,20.32,22,4,None,On Track
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2025-05-01,473.94,494.16,183.4,29.78,22,5,None,On Track
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2025-06-01,473.94,496.69,259.08,37.29,22,6,Weather,Watch
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2025-07-01,473.94,499.21,215.51,30.19,22,5,None,On Track
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2025-08-01,473.94,501.74,268.9,38.77,22,8,Material shortage,Delayed
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2025-09-01,473.94,504.27,317.22,48.0,22,11,None,On Track
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2025-10-01,473.94,506.8,275.45,42.85,22,9,None,On Track
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2025-11-01,473.94,509.32,323.01,56.21,22,14,None,On Track
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2025-12-01,473.94,511.85,315.54,53.14,22,13,Funding issue,Watch
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2026-01-01,473.94,514.38,329.83,56.88,22,11,None,On Track
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2026-02-01,473.94,516.91,389.33,64.39,22,13,Funding issue,Delayed
P0012,Power Infrastructure Project 12,Power,Ministry of Power,Agency Beta,2024-10-01,2026-10-01,2026-03-01,473.94,519.43,423.29,71.72,22,15,None,On Track
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2024-10-01,1846.54,1892.1,519.73,3.0,15,0,Administrative approval,Delayed
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2024-11-01,1846.54,1937.65,516.68,3.0,15,0,Material shortage,Delayed
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2024-12-01,1846.54,1983.21,520.44,3.0,15,0,Administrative approval,Delayed
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2025-01-01,1846.54,2028.77,661.72,5.04,15,1,Funding issue,Delayed
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2025-02-01,1846.54,2074.33,574.65,11.02,15,2,Administrative approval,Watch
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2025-03-01,1846.54,2119.88,569.11,4.47,15,0,Material shortage,Delayed
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2025-04-01,1846.54,2165.44,870.4,12.61,15,2,Funding issue,Watch
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2025-05-01,1846.54,2211.0,1091.59,21.2,15,2,Administrative approval,Watch
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2025-06-01,1846.54,2256.55,1058.34,17.28,15,3,Material shortage,Delayed
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2025-07-01,1846.54,2302.11,957.24,20.78,15,2,Material shortage,Delayed
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2025-08-01,1846.54,2347.67,1302.14,28.66,15,4,Administrative approval,Delayed
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2025-09-01,1846.54,2393.22,1623.76,39.1,15,5,Land acquisition,Delayed
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2025-10-01,1846.54,2438.78,1310.89,29.58,15,4,Material shortage,Delayed
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2025-11-01,1846.54,2484.34,1848.36,47.35,15,9,Weather,Delayed
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2025-12-01,1846.54,2529.89,1584.8,52.2,15,7,Funding issue,Delayed
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2026-01-01,1846.54,2575.45,1584.13,51.49,15,7,Funding issue,Delayed
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2026-02-01,1846.54,2621.01,1693.94,51.36,15,6,Administrative approval,Delayed
P0013,Water Infrastructure Project 13,Water,Ministry of Jal Shakti,Agency Delta,2024-10-01,2026-12-01,2026-03-01,1846.54,2666.56,2268.24,58.26,15,8,Funding issue,Watch
P0014,Transport Infrastructure Project 14,Transport,Ministry of Road Transport,Agency Delta,2025-03-01,2027-12-01,2025-03-01,4329.59,4438.8,940.44,3.0,14,0,Land acquisition,Watch
P0014,Transport Infrastructure Project 14,Transport,Ministry of Road Transport,Agency Delta,2025-03-01,2027-12-01,2025-04-01,4329.59,4548.01,926.45,3.0,14,0,Funding issue,Delayed
P0014,Transport Infrastructure Project 14,Transport,Ministry of Road Transport,Agency Delta,2025-03-01,2027-12-01,2025-05-01,4329.59,4657.23,778.25,3.0,14,0,Material shortage,Delayed
P0014,Transport Infrastructure Project 14,Transport,Ministry of Road Transport,Agency Delta,2025-03-01,2027-12-01,2025-06-01,4329.59,4766.44,1216.6,3.0,14,0,Administrative approval,Watch
P0014,Transport Infrastructure Project 14,Transport,Ministry of Road Transport,Agency Delta,2025-03-01,2027-12-01,2025-07-01,4329.59,4875.65,1577.28,3.0,14,0,Land acquisition,Watch
P0014,Transport Infrastructure Project 14,Transport,Ministry of Road Transport,Agency Delta,2025-03-01,2027-12-01,2025-08-01,4329.59,4984.86,894.82,3.0,14,0,Land acquisition,Delayed
P0014,Transport Infrastructure Project 14,Transport,Ministry of Road Transport,Agency Delta,2025-03-01,2027-12-01,2025-09-01,4329.59,5094.07,1835.19,13.0,14,2,Administrative approval,Delayed
P0014,Transport Infrastructure Project 14,Transport,Ministry of Road Transport,Agency Delta,2025-03-01,2027-12-01,2025-10-01,4329.59,5203.28,1849.39,16.25,14,0,Material shortage,Delayed
P0014,Transport Infrastructure Project 14,Transport,Ministry of Road Transport,Agency Delta,2025-03-01,2027-12-01,2025-11-01,4329.59,5312.49,1842.07,12.67,14,2,Land acquisition,Delayed
P0014,Transport Infrastructure Project 14,Transport,Ministry of Road Transport,Agency Delta,2025-03-01,2027-12-01,2025-12-01,4329.59,5421.7,2392.1,24.51,14,2,Land acquisition,Watch
P0014,Transport Infrastructure Project 14,Transport,Ministry of Road Transport,Agency Delta,2025-03-01,2027-12-01,2026-01-01,4329.59,5530.91,2638.0,26.28,14,3,Land acquisition,Watch
P0014,Transport Infrastructure Project 14,Transport,Ministry of Road Transport,Agency Delta,2025-03-01,2027-12-01,2026-02-01,4329.59,5640.12,1712.68,20.17,14,2,Material shortage,Delayed
P0014,Transport Infrastructure Project 14,Transport,Ministry of Road Transport,Agency Delta,2025-03-01,2027-12-01,2026-03-01,4329.59,5749.34,2952.85,23.71,14,1,Material shortage,Delayed
P0014,Transport Infrastructure Project 14,Transport,Ministry of Road Transport,Agency Delta,2025-03-01,2027-12-01,2026-04-01,4329.59,5858.55,2908.57,23.63,14,2,Weather,Watch
